自分の判断が少しでも間違っていると思ったら、すぐに修正しなければいけません。朝令暮改でいいんです。経営を取り巻く環境は時々刻々変化しています。周囲の事情が変わっているのに、自分の判断を変えないのはただの石頭です。,金川千尋
経営者に必要な資質は、「現状を正しく認識できる判断力」と、「将来の姿を洞察できる先見性」、「現状を将来の姿に導く執行能力」です。執行能力がなければ進む方向を間違えます。そして他人を陥れたり策略を弄することなく真正面から戦うことです。,金川千尋
リスクには「踏んではいけないリスク」と「踏まざるを得ないリスク」の二つがある。カントリーリスクやＰＬ（製造物責任）リスクを侵したら企業にとって致命的になります。しかし、リスクを恐れてタイミングを逸しては、勝てないビジネスがある。投資が大きいビジネスは、早く立ち上げたものだけが勝者になれる。,金川千尋
異質の条件は自分の判断を貫き、他人の意見に左右されない自分のオリジナリティを持つことです。話し合いをしていると、みんなと同じ意見にしておこうかなとか、毎日いろんなところに普通になる誘惑がある。「普通」と「成功する異質」の違いは、第一にインプット情報のクオリティにある。,金丸恭文
経営資源は「ヒト・モノ・カネ」だと言われています。しかし、人も物も金も持っていなかったIT業界がこれだけ躍進を遂げられたのは何故なのか。私はすべてのものの栄養素、根っこになければいけないものは夢だと思うんです。誰かの夢を聞きたいという人はたくさんいるけれど、夢を語る側に回れる人は少ない。夢は永遠のエネルギーだと思います。,金丸恭文
人は絶望を希望に変えられる。無理だと思った瞬間に進歩は止まり、不可能だと口にしたとたんに未来はつまらないものになる。諦めなかったら挫折にはならない。,近藤太香巳
考えながら動くと、考えるだけで終わってしまう。動きながら考えると、いろいろなアイデアが出てくるんです。だから、まず動く、行動してみることが大切ですね。情熱は自分が感じるか感じないか。ライバルは永遠に自分なんです。,近藤太香巳
人間というのは中途半端にやったものは逆境が来た時に諦めてしまう。でも、本気でやったものは諦めきれないんです。悪い人に騙されたからと言って、世の中こんなもんだ、社会なんてこんなものだって思ったら、心が貧乏な人間になってしまう。だから、いい人間を見分けられるようになろうと思いました。,近藤太香巳
僕だって不安でしたよ。でも、できるかできないかではなく、やりたいかやりたくないかという自分の気持ちを大切にしました。そして社員もそれに乗ってくれた。お客様の反応が出てきたときは嬉しかったし、新しいことをやっていることが楽しかったです。不安や失敗を考えていたら何もできません。これがあったら絶対みんな喜ぶという気持ちが大切ですね。,近藤太香巳
高度成長期と同じ経営をやっていてはとても駄目だ。高度成長期には市場が拡大していたため企業買収や大型投資などいろいろな手が打てた。しかし安定成長期のいまは地味な経営に徹し市場のニーズを地道に拾うことが必要。,牛尾治朗
従業員が多様性を持つようになると、経営者のリーダーシップがますます必要になります。そのためには、やや遠めの１０年後、１５年後のビジョンを打ち立てることが求められる。さらに言えば、企業のキャラクターも問われる。いってみれば、ビジョンとそのビジョンを実現するための方法論が必要になります。,牛尾治朗
求められるのは、精神的な高さです。人間関係や生活の場面などで、高い精神性が尊ばれるようになる。昔は、備長炭で鍋を炊いてその薫りを楽しんだりしたものですが、そうした心を豊かにするような日々の暮らしを重んじる。あるいは、手作りのぬくもりや自然との調和に価値を見出したりすることではないでしょうか。,牛尾治朗
大切なのは、質素な生活をしながら、贅沢な心を失わないことだと思います。日本にはそれができる精神風土がありますし、今日の日本には、それを実現していく環境もあります。たとえば、企業競争の激化は、標準品の価格低下をもたらし、標準品と言えども、品質が高く、生活のための必需品としては十分に満足がいくものが身近にあふれている。,牛尾治朗
欧米の経営者が、日本の中小企業経営者のように、生活のすべてをかけてビジネスをするというのは考えにくいことです。企業経営は生活の糧を得る＝命を守るためにやるわけですから、欧米の経営者にとって命がけの経営というのは理屈に合いません。,宮内義彦
世界の共通言語となりつつある新しい経営手法は導入せざるを得ませんが、個々の経営手法の関連性や、実際の運用上の本質を見失わないことが肝心です。アメリカ企業の経営手法には見習うべきものが多い一方で、必ずしも見習わない方がいいものもあります。,宮内義彦
経営は一つの経営指標で判断できるほど単純ではありません。それだけに、新しい経営指標を取り入れて多角的に分析できるようにしなくてはなりません。しかし、忘れてはならないのは、基礎データが正確でなければ、間違った結論が導き出されるということです。,宮内義彦
市場原理の働いている社会というのは優勝劣敗の世界です。弱肉強食の世界だとよくいわれていますが、市場経済では、強いものが弱いものを直接打ち負かすわけではありません。売り手が買い手に向かって勝負を挑み、買ってもらえれば勝ち、買ってもらえなければ負けという間接的な勝負です。,宮内義彦
いままでの日本社会で企業に求められてきたものは、企業本来の役割より大きな社会的責任です。その結果、バブル崩壊後の日本企業は、もともと企業に求められている役割も十分に果たせなくなってしまいました。これからの日本企業は、社会に対して本来の守備範囲に戻らなければ、収益の向上は望めなくなります。,宮内義彦
Ｍ＆Ａは経済全体が低成長の中でも縮小均衡せずに収益の拡大を可能とする手法のひとつです。Ｍ＆Ａだけに依存するのは問題ですが、経営の中にＭ＆Ａを取り込むことで戦略の幅が広がるのは間違いありません。Ｍ＆Ａを有利に進めるためには、経営内容に優れ、結果として高い株価が実現していなければならないのです。,宮内義彦
現在では人事評価を少しでも間違うと、優秀な人材が会社からいなくなる可能性が高くなっています。人事評価は「真剣勝負の時代」になりつつあります。正しい評価に基づいた報酬制度にしないと、他社でもっと良い処遇を受けられる自信のある社員や実際にそういう実力を持った社員は、次々と会社を辞めていくかもしれません。,宮内義彦
市場経済のもとでは、経営トップのひとつの判断ミスで会社はつぶれてしまいかねません。経営者として最も大切なことは会社をつぶさないことです。危機意識を常に持っていないと、対策が後手にまわり本当の危機を招いてしまいます。会社はつぶれるものだということを意識するのが、経営者としての出発点ではないでしょうか。,宮内義彦
私は社内にはない特殊な才能を持っている人材が必要なときには、成功報酬型の条件で外部から招くことが最も有効だと思っています。プロ野球の世界では、有力な選手の獲得のために数億円の年俸を出したりするのですから、ビジネスの世界でも外部から成功報酬型で人材をスカウトしてくるのは何も驚くほど新しいことではありません。,宮内義彦
収益性で得意分野を判断して、得意分野に集中して経営資源を投入する一方で、利益の上がらない分野からは撤退することは、資本効率を求める株主の要求と一致します。利益の上がる分野に集中する一方で利益の上がらない分野から撤退すれば、それだけで利益が上がるからです。市場経済と効率経営と株主資本主義は一体の関係にあるのです。,宮内義彦
知識社会では、たゆまぬ創造性を発揮しなければ企業は存続できないことでしょう。このため、コア社員（知の創造のできる中心的な社員）には長い期間、従来の日本型雇用のように定年まで働いてもらう必要があります。連綿とした知識創造のノウハウを暗黙知として組織内で継承して、そうした作業の継続を企業の社風にまで高めるような役割が求められます。,宮内義彦
私が理想かもしれないと思うのは、企業の期間利益の目標を１００とすると、その１２０％くらいをコアビジネスで計上できる力をつけ、そのなかから２０％程度を隣接分野や周縁、外辺などへ先行投資を常に行うことです。そうできればコアビジネスが万が一縮小するようなことがあった場合でも、新しいコアビジネスの芽が生まれる循環が期待できるからです。,宮内義彦
コーポレート・ガバナンスの本来の意味は「経営者が株主のために企業経営を行っているか監督する組織」のことです。もっと短く言うと「経営者に対する監視制度」ということになります。取締役は株主を代表して、業務執行にあたる経営者を監督するのがその役目です。執行当事者のほとんどが取締役を兼ねている日本の現状では、この目的の達成は難しいでしょう。,宮内義彦
無数の参加者がしのぎを削る中で、ユーザーに選んでもらえるものを提供しようとすると「選択と集中」が不可欠となります。選択と集中とは、得意な分野とそうでない分野とを見極めて、得意分野に特化することを意味しています。なんでもやって、しかも市場ですべて評価されることをしたらこれはもう奇跡でしょう。しかし、現実にはそうした奇跡は起こりません。,宮内義彦
企業の活動範囲が広がるにつれ、社会的な影響力も大きくなってきています。私たちの行動が常に社会から評価を受けているといっても言い過ぎではありません。企業行動が社会的な規範に反し、世の中から批判を受けるようなことが起これば、長い間努力し積み重ねてきたものを一気に失うことにもなりかねません。これまで以上に公正さを意識することが重要になってきています。,宮内義彦
細かいことで私欲を出したり、無理に人を押しのけたりすることは感心できません。たまに赤字覚悟、損得勘定抜きの場合があってもいい。その方が相手側の信頼を得て、結局はプラスになって返ってきます。,久保田豊
トップの座にあるものは君臨することに気を使うよりも、常日頃から組織の風通しを良くしておくことに細心の注意を払うべきだ。人材がそろい、組織もしっかりすれば、リーダーの役目は調整係なのだから。,久米豊
企業体質を転換するには、経営の方法を変えるだけでは駄目だ。可能性のある新事業に挑戦してこそ、新しい企業の風土が生まれる。,久田孝
若い社員に熱狂的な雰囲気が欠けている。上と下と両方がから互いに突き合い、攻め合う活力が欲しい。,吉澤欣一
ヒト・モノ・カネと言われていますが、経営の原点はやはり人ですね。カネ・モノは無機質ですが、人間は有機物なんですね。経営は人間ですべてが決まります。,吉野照蔵
誰もやったことがないからこそ意味がある。失敗を繰り返すなかで独創的な技術に至るものが出てきます。すぐに商業化にはつながらないけれど、非常に価値のあることなんです。,吉野浩行
お客様の声を聞いて、それに応えるということが大事です。またいかに速くそうした要望に応えるかが問題になってくる。結局、お客様を騙すことはできないんです。ニーズに合わなければ、車は売れないのですから。,吉野浩行
常にお客様の視点で考える企業は元気です。現在苦しんでいるのは、官との結びつきで伸びてきたとか、規制に守られて仕事をしてきた企業だと思うんです。僕らは以前から世界中のお客様の目線に合わせて仕事をしてきたから、国に頼るという気持ちはありません。,吉野浩行
ブレーンストーミングを大事にしています。立場や年齢の違いなどには構わず、闊達な議論を行う。もっとも、ホンダもそれなりに大きい組織なので経営的な面ではそうとう慎重にならざるを得ないです。しかし、技術分野などでは異質なもの同士のぶつかり合いが大切です。,吉野浩行
大型合併で失われかねないのがスピードです。世の中の変化が非常に早くなってきていますから、それに対応できるスピードが企業にとってなにより重要になってきています。しかし、企業が巨大化するとそのスピードも落ちる可能性が出てくる。ですから他社の合併を恐れることは全くない。,吉野浩行
いつも他人ばかり頼っていて、自主性というのがなくなった企業はやがて滅びる企業だとおとっつぁん（本田宗一郎）は言っていました。人真似をした者は、いつでも戦々恐々としていなければいけないってね。だからおとっつぁんはいつも頭を使えと言っていたし、そこに独創性が盛り込まれれば、企業は安泰だと言っていた。,吉野浩行
失敗することを恐れていては思い切った働きはできない。同じ働くのなら精一杯の力をぶつけて働く。そこで失敗するのなら仕方ない。,吉田忠雄
私は全員の賛成を持ってやっているということはしなかった。全員が賛成するような案はパンチがないし、全員が賛成するころにはもう後れを取っているものが多い,吉田忠雄
他人の繁栄を図らなければ、自らも栄えない。私はそれを善の循環と呼んでいる。個人や企業の繁栄が、そのまま社会の繁栄へとつながっていく。池に石を投げると、波紋が大きな輪になって広がっていくように。,吉田忠雄
堅固な戦略を背景に、計画をきちんと立てて経営する時代は終わったようだ。いまや出たとこ勝負で、積極的に試行錯誤をやる方がいいのではなかろうか。,菊地庄次郎
大切なのは、苦い思いや失敗をしてもまた違う仕事に就くわけですから、経験を生かして新しい仕事で必ず頑張るということです。マイナスをバネに変えて、励みにする。そうすれば必ず機会は与えられる。次のチャンスに頑張ろう。リベンジしようという意識を持たなければいかんのです。,菊川剛
長所を見て配置する。責任をとる決断が部下を動かす。部下の家族関係を知る。公私の別は率先垂範する。常々現場の状況を把握する。,亀井正夫
人事で難しいのは、潜在能力を見抜くことだ。課長で優秀でも部長で優秀とは限らず、部長で優秀でも役員で優秀とは限らない。軍隊でいえば、連隊長は任せられるが、司令官は務まらないということだ。,亀井正夫
中小企業は資本・人材・経営者の力量などが限られている。だから大企業の隙間を探し、その小さい力を一点に集中投下し、錐（きり）でもむように市場に食い込まなければならない。,鬼塚喜八郎
ヒントは釈迦の教えから得た。インドには三億人の民がいる。うち一億が私の教えに共鳴してくれたら立派な国になると説いたという。なるほど三分の一か。三割がしっかりしていれば、どんなに悪い者がいても残りの三、四割はついてくる。この考えを実践しよう。私は全株式の三割を持つだけにし、残りはすべて社員に分けよう。,鬼塚喜八郎
情報化時代、コンピューター時代である今日。ややもすれば人と人、得意先と社員との関係は冷たい関係になりがちだ。それだけに温かい心の交流がより大切になる。小さい気配りが大きな信頼を生む,岩谷直治
世の中に必要なものなら、きっと世の中が拾い上げてくれるであろう。だから私どもは自分のしていることが、世の中に必要なことかどうか、私自身がその組織の中で必要な人間かどうかを、常に厳しく反省してみなければならない。もし必要でないなら、自ら進んで身を引くべきである。もし必要なら、世の中が大事にしてくれるはずである。,岩切章太郎
酒樽の栓が抜けたときに、誰しも慌てふためいて閉め直す。しかし底が緩んで少しずつ漏れ出すのには、多くの者が気づかないでいたり、気がついても余り大騒ぎしない。しかし、樽の中の酒を保とうとするには、栓よりも底漏れの方を大事と見なければならない。,岩崎弥太郎
一日中、川の底をのぞいていたとて、魚はけっして取れるものではない。たまたま魚がたくさんやってきても、その用意がなければ、素手ではつかめない。魚は招いて来るものでなく、来るときに向かうから勝手にやってくるものである。だから魚を獲ろうと思えば、常平生からちゃんと網の用意をしておかねばならない。人生全ての機会を捕捉するにも同じ事がいえる。,岩崎弥太郎
一部のエリートだけで企業が成長する時代はもう終わった。さまざまな個性とやる気を持った人間が横に広がったフラット型の組織を作ることが必要となっている。,丸田芳郎
実行力があるというだけでは、競争相手に差をつけることはできないし、第一、大きな潮の変わり目で、自らの馬力を過信していると、流れに残される。実行力に増して先見性やアイデアが重要なのだ。,樫山純三
決断というのは、１００％情報があったら誰でも出来ます。しかし、それじゃビジネスチャンスとしてはもう遅いんです。本当の決断は６０％くらいでしなきゃならない。結局は自分が泥をかぶるんだという気持ちがないと決断はできません。,河毛二郎
時には意見をぶつけ合い、徹底的に討論をする。あるいは、あるがままの自分をさらけ出して他人に見てもらう。個性と個性がぶつかり合って、やがて互いに胸襟を開いたところに、はじめて本当の「和」が生まれるのだ。見せかけだけの和はいらない。最初から馴れ合っている人間には発展はないのだ。,河合滉二
和をもって貴しとなすという言葉をはき違えて、和とは人とぶつからないこと、事なかれ主義のことだと思っている人が多いのには困った。万事そつなくいったり、いさかいをしないことが人の和だと単純に考えている人もいるようだ。また、他人のミスを互いにカバーしあうことが、和であると思い込んでいる人もいる。和とはそうした表面的なものではない。,河合滉二
選り好みをせずに愛憎などの私心を捨てて部下を用いる。自分流儀の者ばかりを取り立てるのは水に水を差すようなもので調理にならず味もそっけない。日ごろ嫌いな人を良く用いることこそ腕前。部下の意見を十分に発表させ、採決は公平にする。自分に部下より良い考えがあっても、あまり支障のない場合は部下の考えを採用するのがよい。,河合滋
幹部間のコミュニケーションは良くしておかないといけません。首脳陣に意見の違いがあると部下にいろんな弊害が出ます。,歌田勝弘
欲望に限りがなく、些細なことにも腹を立て、おかげさまを忘れて自分の行為には高い値をつけようとする。,加藤辮三郎
「客と飲みに行くなんてまっぴら。そんな面倒なことはいやだよ」なんて言ってたら仕事なんか来やしない。人付き合いの中で相手と信頼関係を作っていかなきゃ、自分の思うような仕事はできないね。,岡野雅行
相手が大企業だからって卑屈になることはないんだよ。ちゃんとした技術なら、欲しいってところはいくらでもあるんだ。大企業の看板を鼻にかけて、実績だなんだと言っているようなところと、顔色をうかがいながら仕事をするこたあないんだ。,岡野雅行
「どこで失敗したのかすべて教えてくれ、図解して説明してくれ」と（トヨタは）言う。それを見てトヨタはここで失敗したのなら、次はああやってやろうとまた注文が入る。二度と同じ失敗はしないし、失敗はトヨタにとっての財産になる。ほかの会社はそうはいかない。失敗のリスクを取るのは俺たちで、儲けは自分たちだけで取る。,岡野雅行
自分の仕事場にデンとかまえてるだけじゃ、発想もアイディアも頭打ちになっちまうだろ。新しい技術を開発するにも、時代に即応して儲けるにも、なんてったって情報だよ。それもメーカーが持っている最新の情報を知らなきゃいけない。メーカーの人たちは、いつも５年先、１０年先を見てる。時代の流れが速いってことを肌で感じてるからね。,岡野雅行
間に入る調整役の役目は大事なんだ。仕事を続けていくうちには、発注元も俺に言いたいことが出てくるよ。俺の方だっていいたいことはあるさ。それを直接言い合っちゃったら角が立つよ。俺はこういう気性だから、相手の言い方によっては「もうあんたのところの仕事はやめだ。二度とうちの敷居をまたぐなコノヤロウ」ってことにもなる。間に調整役がいりゃ、そうならない。,岡野雅行
人間の歴史を経済的にみると、毎年何％伸びるというような、単純な伸びかたをするのではなくて、伸びる時期には急速に伸び、やがてそれがゆるんでゼロ成長の状態になり、またある時期に急速に伸びる、そういうことの繰返しであろうと思うのです。,岡本則一
経営に対する私の信念は「衆知を活かす」ということです。役員ばかりと話をするのではなく、部長はもちろん、課長や一般の職員の中に入り込んでいって意見を聞く。私の部屋には毎日ひっきりなしに職員がやってきます。私が八時半に会社に着きますと、もう部屋の前で待っているんです。,横山進一
組織の継続は環境が変わった時にシステムを変えられるかどうかにかかっているんです。日本が苦しんできた「失われた十年」は結局、「変えられなかった十年」だと思います。組織を変えるのが難しいのは既存のシステムの中で恩恵を受けている人が多くいるからです。その分だけ抵抗がある。,横山進一
問題点を明確にできるのならば、それをできない理由とせずに解決策を一緒に考えるべきだと思います。つまり「どうやったらできるのか」という「イエス」の方向から入るべきだということです。実践するより、批判する方が楽です。それに、問題点は指摘しやすい。問題点は必ずあるものですから。,横山進一
私が修羅場を生き抜いてこられた秘訣をひとつだけ挙げるとするなら、「自分を捨てる」ことです。修羅場では生命の危機だってあるかもしれない。そういう腹をくくって取りかからなければいけない場面に直面した時に、怖がって逃げずに立ち向かっていけるかどうか。北九州で苦情処理をしているときは私は生きて帰れるとは思っていませんでした。,横山進一
現場も頻繁にまわります。地方の小さい支社の営業職員の大会や懇親会にもよく出席します。第一線の営業職員とじかに話ができますから。トップは現場に近くないとだめです。現場の営業職員から聞いたことが、私のエネルギーになっている。だから私は彼らの要望を聞くんです。要望を聞くからには実行しなくてはいけません。現在も、何十という宿題を抱えています。,横山進一
私が若い人たちに言いたいのは、「ノーから入るのではなく、イエスから入れ」ということです。これはイエスマンになれという意味ではない。物事を変えなければいけない時に、若い人たちは「変えるには、これだけの問題点があります」と言ってきます。問題点を発見するのは上手なんです。でも、問題点を挙げるということは、要するに「私はやらない」ということなんですね。,横山進一
職場はもちろん、家庭もしかり。あらゆるところ、道場と思う心が大切だ。その心構えさえ持てば酒場も立派な道場ということになる。,横河正三
上手くやろうとすればするほど、準備に時間がかかり、機会損失は拡大する。下手でもいいからやってみて、上手くいかないところは、その都度、直していく方がずっと効率的です。,奥田碩
人間は生まれながらにして異なる個性と才能、環境を持つわけですから、すべて平等ということはあり得ない。平等は確かに尊重すべき価値観ですが、努力の過程を無視して結果だけを一律にそろえることがいいとは思えません。,奥田碩
私は日ごろから、「変わらないことは悪いことだと思え」と言い続けています。同時に、変わることをためらう人がいれば、「変革に加わらなくてもいいから、変革の邪魔はしないでくれ」と言っています。変革を実行するのは、企業なら従業員一人一人だし、国家なら国民一人一人です。,奥田碩
市場がマネーゲームの場である以上、短期的な利益を追求することは、致し方の内面もあります。しかし、株主のとっても長期的な投資という観点からすれば、一時的な配当を求めて人材を削減することにメリットがあるとは思えません。この二つをよりどころとする企業経営、それを私は「人間の顔をした市場経済」と名付けました。,奥田碩
果敢な行動を評価する価値観が作られれば、日本は大きく変わる。そうなれば、日本人はもっとアグレッシブになれるし停滞した闘争心に火をつけることにもなります。そもそも日本は競争をできるだけ避けてきました。運動会のかけっこでも順位はつけないなど、競争心を抑え込む教育をしてきました。安っぽい平等を追求した結果、やる気を失う子供が増えています。,奥田碩
深く考えることも大切ですが、同時に日本人は動かなければならない。素早い行動と実践です。固定概念に凝り固まって動きが取れない人が多すぎる。じっと我慢して台風が過ぎ去るのを待っている。それでは何も変わりません。トヨタには「改善は巧遅より拙速を尊ぶ」という理念があります。改善は時間をかけて上手にやるより、ヘタクソでもいいからとにかく早くやるべきだという意味です。,奥田碩
ダイヤモンドは中央の面を囲み、多くの面が多角的に集まって底知れぬ光を放つ。会社経営もまたかくありたい。一人の独裁でもいけないし、多数の悪平等でもいけない。個が集まって全を形成するが、個は全あっての個であり、個あっての全ではない。,奥村綱雄
今日と同じことを明日やるな。問題がないからと安心するのではなく、その日その日に新しくものを考えながら、積極的に対応してほしい。,永野健
いかにして力を持った人材のベクトルをそろえるか、リーダーの大事な役目です。このすべを心得てさえいれば、社会の潜在力を最大限に発揮することもできるし、社内に派閥ができてガタガタすることもない。,永野健
多くの経済人を知っていますが、金儲けをしようとして金儲けを狙って儲けた人はみんな駄目になっています。これはたとえば宝くじに当たった人が、金が身に付かずに駄目になっていくのと同じだと思うんです。事業というものは植林と同じです。苗を植えて肥料をやり、草をむしり、丹精を込めて育てなければいけない。,永野健
私は「一番以外はビリだ」と思って生きてきました。二番でもいいなんて言う考え方は駄目です。それから、異端者を評価しない会社も問題です。ちょっと変わった人間が世の中にないものを生み出している。,永守重信
人間は３つのタイプに分かれていると思う。自分でマッチを擦って火をつけられる人。マッチは持っていないけれど、人が擦ったマッチで燃えられる人、マッチを擦られても燃えない人です。自分でマッチを持っていて自分で燃えることのできる人は１００人中３人くらいしかいない。,永守重信
既存の観念に固執するのではなく、必要なのは将来のあるべき姿を展望し、それに対処していける感覚を身につけること。,永山時雄
人間は追いつめられないと理屈でわかっていても行動に移せない。,永井邦夫
天に向かって誠実ならば、人がどう思おうと自分の信念に従えばよいと佐藤一斎は言う。しかし、他人や組織に受け入れてもらえなければ、実業の世界では理想も信念も実現できない。天に向けた理想、信念、誠実を裏付けにしながらサラリーマンは大いに自分を人に示す必要がある。,宇野収
ときには２４時間体制で開発しなければいけないこともあるし、技術的なブレイクスルーを徹底して追求しなければならない場合もある。しかし、研究開発に携わる研究員の一人一人がゴールをわかっていれば、そんなに難しいことではないと思います。私はあれこれ考えずに目標に向かって一直線に進めと言っています。,稲葉善治
前に進むべきか退くべきか迷った時は簡単な原則に戻る。すなわち、５年後、１０年後に採算がとれるか、会社の発展につながるか、これをチェックすればおのずと結論が出る。,稲葉興作
あらゆる事象は心の反映である。したがって純粋な心でひたすら念じ続ければ、たいがいのことは成就する。,稲盛和夫
先入観に基づいて経営を行ってはならない。枠にとらわれない「心の自由人」でなければ、クリエイティブな発想も高い利益率も達成できるはずがない。,稲盛和夫
リーダーは、常に謙虚でなければならない。謙虚なリーダーだけが、協調性のある集団を築き、その集団を調和のとれた永続する成功に導くことができる。,稲盛和夫
買収や合併とは、全く違う文化の違う企業が一緒になることであり、企業間の結婚のようなものである。したがって、最大限相手のことを思いやる必要がある。,稲盛和夫
リーダーの行為、態度、姿勢は、それが善であれ悪であれ、本人一人にとどまらず、集団全体に野火のように拡散する。集団、それはリーダーを映す鏡なのである。,稲盛和夫
「素直な心」「熱意」「努力」といった言葉は、あまりにプリミティブ（素朴・原始的）なために、誰も気に留めない。しかし、そういう単純な原理こそが人生を決めていくポイントなのだ。,稲盛和夫
「これだけでも十分ではないか」という、足るを知る心によって初めて、人間は幸せを感ずることができる。そうすれば、今自分が生きていること、そのことに対しても心から感謝をすることができる。,稲盛和夫
できない理由を並べ立てる人がいる。これでは新しい事業を達成することはできない。何もないことを前提として、目標を達成するために必要な人材や設備、技術をどう調達するかを考えなくてはならない。,稲盛和夫
情熱は、成功の源となるものだ。成功させようとする意思や熱意、そして情熱が強ければ強いほど、成功への確率は高い。強い思い、情熱とは、寝ても覚めても、二十四時間、そのことを考えている状態だ。,稲盛和夫
成功する人と、そうでない人の差は紙一重だ。成功しない人に熱意がないわけではない。違いは、粘り強さと忍耐力だ。失敗する人は、壁に行き当たったときに、体裁のいい口実を見つけて努力をやめてしまう。,稲盛和夫
お客様から「尊敬」されるようになれば、たとえ他の会社が安い価格を提示しても買って下さるだろう。商売の極意とはお客様の尊敬を得ることだ。売る側に高い道徳観や人徳があれば、信用以上のものが得られる。,稲盛和夫
人生には、近道や魔法の絨毯は存在しない。自分の足で一歩ずつ歩いていかなければならない。その一歩一歩がいつか信じられない高みにまで、私たちを運んでくれる。これが、夢の実現に至る、唯一確実な方法なのだ。,稲盛和夫
経営者は常にチャレンジし続けなければならない。さらには、先頭を走る経営者が倒れても、その精神を継承した社員が経営者の屍を乗り越えてチャレンジを続けていく、そのような企業風土をつくらなければならない。,稲盛和夫
創造的な領域では、基準とするものがない。真っ暗闇で嵐が吹きすさぶ海原を、羅針盤も持たず航海していくようなものだ。そのような創造の領域では、自分自身の中に羅針盤を求めて、方向を定め、進んでいかなければならない。,稲盛和夫
忙しい毎日を送っている私たちは、つい自分を見失いがちである。そうならないためにも、意識して反省をする習慣をつけなければならない。反省ある人生を送ることにより自分の欠点を直すことができ、人格を高めることができる。,稲盛和夫
多くの事業家は、自らの才覚と能力に頼る。しかし、それでは一時的に成功したとしても、自分自身の才覚におぼれ、事業が長続きしない。事業を成功させ続けるためには、心を高め、徳のある人格を築き上げていかなくてはならない。,稲盛和夫
私は、仕事に関して完全主義だ。このような完全主義を自分に課し、毎日を生きることは大変つらいことだ。しかし、習い性となれば、苦もなくできるようになる。経営者は、完全性を追求することを、日々の習慣としなければならない。,稲盛和夫
ひとつのことに打ち込み、それを究めることによって、人生の真理を見出し、森羅万象を理解することができる。ひとつの仕事や分野を深く追求することにより、すべてを知ることができる。広くて浅い知識は、何も知らないことと同じだ。,稲盛和夫
長い人生の旅路では、失望や、困難、試練の時がなんどもある。しかし、それは、自分の夢の実現をめざし、すべての力を奮い起こして誠実に努力をする、またとない機会でもある。天は誠実な努力とひたむきな決意を、決して無視はしない。,稲盛和夫
経営者は、バランスの取れた人間性を持たなければならない。ただし、それは、中庸という意味ではない。ひとつの人格の中に、相反する両極端をあわせ持ち、局面によって正常に使い分けれられる者こそが、バランスのとれた経営者なのだ。,稲盛和夫
高く自らを導いていこうとするならば、あえて障壁に立ち向かっていかなければならない。その際、一番の障壁は、安逸を求める自分自身の心だ。そのような自分自身に打ち勝つことにより、障壁を克服し、卓越した成果をあげることができる。,稲盛和夫
製品には、つくった人の心が現れる。粗雑な人がつくったものは粗雑なものに、繊細な人がつくったものは繊細なものになる。「製品の語りかける声に耳をすます」くらいに、繊細で集中した取り組みで、製品をつくり上げるようにしなければならない。,稲盛和夫
土俵の真ん中で相撲をとるべきだ。余裕が充分あるうちから危機感を持ち、必要な行動を起こさなければならない。これが安定した事業を行う秘訣だ。楽観的に構想を練り、悲観的に計画し、楽観的に実行する。利益を追うのではない、利益は後からついてくる。,稲盛和夫
人間として普遍的に正しい判断基準とは、簡単に言えば公平、公正、正義、努力、勇気、博愛、誠実というような言葉で表現できるものである。自分の心の中に、こうした人間として普遍的に正しい判断基準を確立し、それに従い行動することが成功への王道である。,稲盛和夫
努力には限度がない。限度のない努力は本人が驚くような偉大なことを達成させるものである。自分の中にある既成概念を壊さなければならない。壁を破り、一線を越えることによって、成功に至る。この壁を突破したという自信が、さらに大きな成功へと導いてくれる。,稲盛和夫
異なった環境で育った人々の心を結びつけるには、世界中の人々から信頼や尊敬、共鳴や感動を得られる普遍的な経営理念がなければならない。そのような経営理念を世界各地の従業員が共有してこそ、文化の壁を越え、一体となって事業を推進できるのではなかろうか。,稲盛和夫
会社には、たくさんのビジネスの渦がある。その回りを漫然と漂っているだけであれば、それにのみこまれてしまう。仕事の本当の喜びと醍醐味を味わうためには、渦の中心になって、周囲の人たちを巻き込むくらい、自発的に、積極的に仕事に取り組まなくてはならない。,稲盛和夫
素晴らしいチャンスは、ごく平凡な情景の中に隠れている。しかし、それは強烈な目標意識を持った人の目にしか映らないものだ。成功に至る近道などあり得ない。情熱を持ち続け、生真面目に地道な努力を続ける。このいかにも愚直な方法が、実は成功をもたらす王道なのである。,稲盛和夫
私はすべての判断の基準を「人間として何が正しいか」ということに置いている。経営における判断は、世間でいう筋の通ったもの、つまり「原理原則」に基づいたものでなければならない。我々が一般に持っている倫理観、モラルに反するようなものでは、うまくいくはずがない。,稲盛和夫
創造的な仕事とは、高度な技術を開発するということばかりではない。今日よりは明日、明日よりは明後日と創意工夫をこらし、改良、改善を積み上げていくことである。一人ひとりが自分の持ち場で、もっと能率の上がる方法はないか、昨日の欠点をどうしたら直せるか、考える習慣をつけることだ。,稲盛和夫
人生とは、自分自身が脚本を書き、主役を演じるドラマだ。どのようなドラマを描くかは自分次第であり、心や考え方を高めることによって、運命を変えることができる。一日一日を懸命に生きれば、未来が開かれていく。将来を見通すということは、今日を努力して生きることの延長線上にしかない。,稲盛和夫
